Gene ARP4 Amikacin Amp Antimycin Ascididemin_Nat_prod BZA CCCP CPZ Cap Cephalexin Cerulenin Clofazimine Clotrimazole DCCD DIPED DNP DTNB DTT Deferoxamine Dipyridyl EMB Econazole Eta GSNO GSNO_CFZ GSNO_CPZ GSNO_KCN GSNO_menadione H2O2 INH KCN Levo Min_med__succinate_ Mtm NRP_1 NaN3 Nam Nigericin Novobiocin Oflox PA_1 PA_21 PA824 PZA Palmitate Procept_6776 Procept_6778 Rif Rifp Rox SM Succinate TLM TRC TRZ Tet UV Valinomycin Verapamil ZnSO4 menadione mercaptoethanol methoxatin
Rv0155 0 0.151691468 0.193855768 0.265712329 -1.340894906 0.904775373 -0.289852257 -0.094527205 0.48536299 0.527605865 0.842041252 0 0.13457212 0 0.282346722 0 -0.503050726 -0.23550553 0.43685866 -0.788925111 0.483212737 -0.290053349 0.935714308 2.031586744 0 0.733766563 0 1.356912363 0.139592381 1.308073982 0 0.136736974 0 0.626638265 0.912449101 0 0.068039592 -2.04791571 0 0.490990805 -0.226037483 0.144878064 -2.110638753 0.08162209 0 -1.461868677 -0.677915807 -0.295076791 0.257665774 0.108929677 0.609435644 0 0.456013862 -0.800232897 0 0.279326464 0.803295087 0.113994934 0 0 0.433822361 -0.849569645 0.42378374
Rv0156 0 -0.587479771 0.397849501 0.728568711 -0.915701499 0.063815427 0.273593777 -0.095281771 0.749001652 0.491482045 1.192418245 0 0.139655312 0 -0.23101363 0 0.689394744 -0.245540423 0.818283772 -0.265030018 0.109689118 -0.046483849 0.886152722 0 0 0.43340158 2.024554918 1.063572239 0.064274439 1.370124308 -0.735735529 4.4145e-05 0 0.928322194 0.472420462 0 0.078113519 0.819421211 0 0.066890527 0.552572296 1.418352751 -1.833056847 -0.01225419 0 -1.939596054 -0.549588819 -1.08557744 -1.049484731 0.357319995 0.855521941 0 0.633156933 -1.087272836 0 -0.261473247 0.7368169 0 -1.16200439 0 0.050785111 -0.58584651 0.244301323
Rv0157 0 -0.055288976 0.342235378 0.757104956 -0.942200785 -0.428590498 0.08396974 0.295109008 -0.279848278 0.561524451 0.673610155 0 0.055646836 0 0.057652017 0 1.876249198 1.263871537 0.641888242 -0.051798137 0.263142598 -0.474344185 1.012575892 1.145677436 0 1.483012936 0.886996089 1.568839687 0.160188127 1.714807635 0 -0.749433634 0 0.603202713 0.902601725 0 -0.359343964 0.721106715 0 0.354619217 0.765612237 1.228127828 -2.496674833 -0.203677208 0 -1.697324968 -0.499490675 -0.11567409 -0.35890369 -0.389666677 0.580405209 0 0.594125692 -0.817527235 0 -0.505565748 0.118169276 1.107909946 1.650378873 0 1.194297724 1.676295572 0.481594677
Rv0158 0.298713517 0.346590435 -0.183019821 -0.158238813 -0.238983694 0.372371452 0.765414149 -0.534855544 3.301979711 0.493126769 0.012248766 0 -0.565898296 0 0.006815473 0 -1.401957789 -0.333741492 -0.472615845 -0.072324373 -0.198754806 -0.392417841 -0.488797676 -2.165757476 1.116868178 0.793247716 0.052358628 -0.102968397 -0.316157894 -0.654616891 1.554084034 0.314017395 0 -0.26618383 -0.138051837 0 0.307045717 -1.401471344 1.414248868 -0.025875091 0.322862487 -0.113114592 0.826614519 -0.620112262 1.330842093 0.172812344 0.500331841 0.700327729 0.313037448 1.461695441 -0.253417864 1.278085515 -0.103195354 0.458905304 1.600806512 2.003152866 -0.991684803 -1.124771515 -1.223669973 0 -1.397102647 -1.281554176 0.500007492
Rv0159c -0.391020984 0.141461086 0.045967568 0.829936173 -0.084866179 0.023275869 1.633294932 -1.083484734 1.397385301 0.066688197 1.154522466 -1.55874243 -0.527094463 0.623271176 0.268190487 0.700668528 0.273070057 1.23323066 0.591475518 0.165959762 0.21479656 0.235763261 0.112541413 -0.107835963 0.748201875 -0.678172942 -0.094813837 -0.545786756 0.332556374 0.154523091 -0.223641981 0.382882422 -0.727686146 -0.038672679 -0.901586331 0.667325955 -0.32788889 -0.815256579 0.960120933 0.586701265 -0.188287498 -0.34225877 -1.556248394 -0.542414516 0.270382144 -0.067393069 0.338907136 -0.740168166 0.310978415 0.890513533 0.094832109 0.477729203 0.010057446 0.04077463 0.746523016 0.516679798 -0.092496275 -1.083739341 0.232596014 0 -1.886658749 -0.163422469 0.029874693
Rv0160c 0 0.156044438 0.398835056 -0.716685339 -0.387378725 0.159858611 1.896935371 -0.308240565 0.27065635 -0.313520328 0.171348765 0 -0.292615362 0 -0.042640404 0 0.945644798 0.811956333 -0.514319145 -0.611307867 0.303904536 0 -0.547856581 2.52280788 0 0.874097159 2.398611463 0.756564657 0.323020342 -0.315586797 0 -0.207540507 0 -0.355712112 0 0 0.019407994 1.238708183 0 -1.105901184 1.060096868 0.874892163 1.471381686 -0.15064485 0 -0.151426041 0.436384577 -0.866594635 -0.066472079 0.288092923 -0.642505153 0 -0.718673444 0.452916818 0 -0.380150046 -0.45375483 0.212263887 0.962014864 0 0.974650629 1.677841942 3.795772475
Rv0161 0 -0.245960077 -0.466989841 -0.415260222 -0.402449308 0.14811772 1.023144156 0.218986273 -0.144093746 0.301838165 -0.432140662 0 -0.648901544 0 -0.060151808 0 0.637787974 0.518669856 0.666011863 -0.188487555 -0.051996345 -1.319348977 -0.608425426 0.390825997 0.199498061 0.196529342 -4.259696805 0.859366337 -0.176249624 -0.482596025 0 -0.112437953 0 -0.309623263 0.200062037 1.123716018 -0.145135271 -1.907490426 0 0.128371565 -0.345115921 -0.668872159 -0.201431656 -0.177796667 0 -0.369824864 -0.206720064 0.689785166 0.318894395 -0.790390103 -0.358275201 0 -0.204992252 2.207716037 -0.070372582 -0.56108524 -0.392019939 0.331994256 0.522037164 0 0.489273205 0.676483387 -0.540740406
Rv0162c 0 -0.124334343 -0.748239707 0.098225723 -0.019160287 0.903697677 0.316550922 0.520156104 -1.300993125 0.103574339 -0.705121243 0 0.182299134 0 0.39664273 0 1.254404932 1.278756105 -0.963939213 -0.202291253 0.158561766 -0.014958508 -0.924394996 1.279250727 0 1.266487112 0.518868881 1.14728989 0.754111145 -0.43059446 0 0.126025391 0 0.423699265 1.433383263 0 0.211327548 0.890551658 0 -0.496089129 -1.051834897 -0.246418165 -0.932567047 0.428102363 0 -0.185324993 0.367585553 0.675456157 -0.313209715 -0.292926756 -0.09608638 0 -0.797164106 -0.271932427 0 -0.821032749 0.387756018 0.649508489 1.103224936 0 0.982497359 1.340906693 0.797295062
Rv0163 0 -0.518511021 -0.175122327 0.01464901 -0.267734242 -0.967704244 -1.955853945 -0.514888916 0.514826813 -0.113893574 -0.290194568 0 -0.124457523 0 -0.577487511 8.976610128 1.102584316 2.576261281 -0.392396863 -0.426525868 0.014303495 -0.726049953 0.098764172 0 0 0.444205935 4.968806618 1.195965754 0.366059623 0.166525074 0 -0.451588266 0 -0.440247704 0.556752118 0 -0.506620128 1.14166631 0 -0.073706711 -0.440336097 0.17125084 1.171946846 0.648961913 0 0.03009298 0.081594861 0.164412878 -0.883773645 0.552142484 -0.471877635 0 -0.092782151 -0.103244727 0 1.236038752 0.012905129 0.834017902 1.370298809 0 1.174597259 2.579106458 0.671541212
Rv0164 0 0.368727189 0.504389895 0.02221639 -0.539853264 -1.161924366 1.755504892 -0.01408888 1.090028709 0.19047175 0.923359285 0 0.256492139 0 0.663562914 -1.147102737 0.158198231 0 0.363892235 -0.382429665 0.676098721 -0.115973269 0.856391583 0.51435645 0 0.95758618 1.884222678 3.567085685 -0.469095699 0.957691015 0 0.733432049 0 0.679834788 1.182935886 0 -0.794724172 1.518725681 0 0.708267249 -0.065141113 -0.067173956 -0.927585418 -0.930170314 0 -1.756694353 -0.5273946 -0.676821703 -0.9496564 0.7622502 0.633134626 0 0.376111795 -1.108093179 0 0.478656863 0.728319047 0.478925742 1.225533681 0 3.981032346 0.051608425 2.087222056
Rv0165c -0.149999714 0.150228739 0.906716456 0.316871303 -0.604642411 0.168299084 -0.483282191 -0.236744155 0.295807196 0.172476157 -0.42466175 0.485937172 0.440068171 -0.036401188 0.303788517 -0.243345888 0.481363914 -2.90051889 0.687944863 0.129564095 0.233246092 0.249540349 0.138464677 0.155959549 -1.144651521 -0.441551243 -2.218450689 -1.222559252 -0.130479117 0.324145821 -0.025293541 0.93065217 3.399272226 0.540539799 -1.620288644 -2.429358048 0.334027302 0.651370544 -0.038243518 0.868907054 -0.166002893 -0.082377011 -0.780974635 0.372528154 0.437778968 -2.256418165 -0.611283501 -1.044149615 -0.292907304 -0.313018347 0.770534004 0.335342119 -0.074747602 0.180254592 -0.005118411 0.178455261 0.415526871 -1.838624288 1.384400164 1.272666221 -2.095310701 0.022255803 -0.971690939
Rv0166 0 -0.743529742 0.39287225 0.24356033 -0.576370846 0.026120604 0.520834459 0.425407012 -0.212135882 0.071616221 -1.356391931 0 -0.102801235 0 0.437616111 0 1.517854431 0.670479989 0.369113279 -0.173741589 0.044066533 -0.390827158 -0.47179956 0 0 1.064118531 0.697932033 1.388047115 -0.535285158 -0.473275114 0 0.62821335 0 0.358301902 1.852736146 0 0.379126563 0.919751835 0 0.263142484 -0.705846784 -0.618144868 -1.661304638 0.168318584 0 -3.152977813 -1.088350046 0.164407849 -0.072706445 -0.866071748 -0.069611826 0 -0.50285083 -0.542468672 0 -0.182435872 0.044337109 0.760347731 1.778200737 0 1.486118645 1.535850699 2.239038001
Rv0167 0 -0.696435674 0.243109552 0.415419885 -1.008340902 0.103547151 1.421613136 0.337705872 -1.251368502 0.506961341 -0.313657891 0 0.54671648 0 -0.34485108 0 1.793729097 2.263571887 0.456889311 -0.297298462 -0.089392783 0.10687491 -0.03868839 2.57678932 0 1.822271396 2.352329144 1.679872639 -0.51957539 0.16124214 1.368033716 0.5843703 0 -0.198976584 2.333742213 0 -0.108838546 1.302322132 0 0.870789738 0.27826427 0.045456359 -1.098612775 -0.033274545 0 -0.763369063 -0.089992421 -0.020105524 0.37093514 -2.724018785 0.120867822 0 -0.455410873 -0.458976827 0 -0.251495009 0.232068574 0.681326681 1.41166504 0 1.606752903 2.156946232 2.29057615
Rv0168 0 -0.627991852 0.064743234 1.002847383 1.482303932 0.132421818 0.749407979 0.326133038 0 0.272455971 -0.737075973 0 0 0 0.026812868 0 0.457717168 0 0.748384849 0.747491008 -0.499264606 0 0.916359537 2.869604956 0 0 0 0 -0.421390909 -0.796216982 0 0 0 0.050834071 0.926459725 0 0.411188494 1.169054505 0 -0.214362758 -0.706308982 0.873879686 0 0.000713585 0 0.678974433 0.973459466 -0.527543506 -1.605343085 0 0.012862044 0 -1.322648475 0.470216686 0 -2.11358932 -0.263879032 0.50786649 0 0 0 0 0
Rv0169 0.784356071 -0.934881283 0.681244856 0.796464157 -0.460678082 0.014221782 0.424850409 0.544544804 -1.333693914 0.657557783 -0.079046624 0 1.07586043 0 0.821799467 0 0.845346256 0.666848543 0.938761801 0.223658672 0.17404437 0.598510326 -0.383895629 1.204500068 0 1.052017493 0.781803625 0.538478848 -0.588256641 -0.209329541 0.325289873 0.259727365 0 0.42511305 0.660592725 0.776766582 0.188337278 -0.443942836 0 -0.108133325 0.374248801 0.745020449 -0.838007781 0.274080659 0 -2.408644562 -0.20580286 -0.683891645 0.548064062 -2.441201959 -0.525709598 0 -0.507979815 -1.080849181 0 -1.788125899 0.428523582 0.702313236 0.381151399 0 0.459517316 0.760965276 0.401971622
Rv0170 0 -1.012793315 0.385495598 0.45661465 -0.857316872 0.32064118 0.143823071 0.522836533 -1.422179334 0.27372147 -0.446484943 0 0.288545283 0 0.244327764 0 1.381708135 0.962691259 0.450818511 -0.151423161 -0.367481471 0.068821431 -0.957681363 1.860317919 1.617040402 0.758175752 2.014626326 0.920225092 -0.399422119 -0.457987726 0 0.031608739 0 0.393205022 0.802545765 0 0.776774773 0.993176415 0 -0.665314277 0.154986939 0.359406407 -1.139470689 1.149554473 0 -2.005079164 -0.503452058 -0.720336933 -0.016747103 -1.824411441 -0.912846605 0 -0.759875719 -1.117722427 0 -2.31606738 0.297803185 0.746236896 0.76017398 0 0 1.210293782 2.473081638
Rv0171 0 -1.270150139 0.619365814 0.651157102 -0.68934886 0.58647206 -0.256159001 0.347940688 -1.889604512 0.33793266 -0.053318971 0 0.812730168 0 0.410945955 0 0.524530996 0.568682101 0.690078771 0.061049775 -0.068504492 0.485533823 -0.38163283 0.967700136 0.33885666 0.681181925 1.632770361 0.286353677 -0.19806413 -0.397875408 0 -0.088760341 0 0.504156276 0.544999365 -0.086136731 0.682612739 -0.258847304 0 -0.089636296 0.269520681 0.511912222 -1.011385835 0.341692239 0 -2.955480293 -0.628399168 -0.511270874 0.83834823 -2.630246681 -0.501821423 0 -0.451036533 -0.758211083 0 -2.362755591 0.467440207 0.368160481 0 0 0.809052751 0.358052774 0.868634582
Rv0172 0 -1.423515446 0.701515747 0.898429825 -0.715687672 0.506426384 0.214225511 0.775378593 -2.101657438 0.648451441 -0.011579459 0 0.728468468 0 0.784474047 1.978970497 -0.493076659 0.547522772 0.898754124 0.210418033 0.006208193 0.458306499 -0.563245002 0.043583555 -0.039925134 -0.153778309 -0.207433815 0.582886081 -0.49851269 -0.498988803 1.487998599 -0.124501847 0 0.469723902 0.32536 0.271512769 0.735871423 -0.546835583 0 -1.021192772 0.633575076 1.021543308 -0.485621038 0.580988029 0 -2.762116461 -0.311929683 -0.476232984 0.104759093 -1.92418957 -1.530753419 0.744293317 -0.538496709 -0.968288659 0 -2.522783049 0.404074358 -0.100014436 0.423151115 0.469937187 0.021546801 -0.935987298 0.256912375
Rv0173 0 -1.242844692 0.085683937 0.748790031 -0.803237926 0.760684728 0.698159082 0.178617106 -2.679700673 0.502084671 -0.043337049 0 0.846788406 0 0.284351512 0 1.10906168 0.959872716 0.573126295 0.203155569 0.212221015 0.420494474 -0.235265518 1.876275141 0 1.317756465 0.873112718 0.859818894 -0.272559681 -0.2605907 0 -0.025706355 0 -0.010898361 1.10320484 0 0.346898911 0.245205151 0 -0.1840894 0.495961577 0.889850582 -1.254132592 -0.036588625 0 -2.939908135 -0.5478714 0.448643935 0.548841979 -2.356481859 -0.948465344 0 -0.46773065 -0.305456099 0 -0.843007635 -0.202480836 0.540018734 0.853228761 0 0.879111611 0.981965827 1.442126568
Rv0174 0 -2.012018782 0.651006189 0.785544072 -0.55472846 0.543316065 -0.183925795 0.116114286 -1.803143965 0.589750732 -0.044784932 0 0.631139585 0 0.553686412 0 0.02037596 0.363378436 0.855377557 0.157102922 0.017481172 0.468040959 -0.500770453 1.040221799 -0.260628467 0.142325968 0.175689471 0.048077081 -0.374177183 -0.067840481 0 -0.707730852 0 0.604143268 0.425098964 -0.168818759 1.04111618 -0.533121824 0 -1.342434792 0.53537096 1.32883191 -0.916790745 1.031139078 0.250529532 -2.094630004 -0.057699838 -0.404016387 -0.25540988 -1.927064286 -1.516384331 0.770997263 -0.578905264 -1.051856059 0 -2.614842913 0.470273771 -0.092385285 0.111859595 0 0.565318707 0.856337711 0.145767527
Rv0175 0.975975302 0.778640161 0.361554036 -0.268757207 -0.344220978 0.171218516 -0.287047044 -0.916784601 0.392602265 1.002612807 -0.391721544 1.421346927 0.926626713 -0.214905246 0.58302971 -0.325931841 -1.460462556 -0.744251377 -0.036333895 -0.459936244 0.428779086 0.004769419 0.190225448 -0.488607629 -1.88772134 -0.320193744 -0.663023738 0.987114395 -0.293071686 0.609115896 1.1187344 -0.260296634 1.147636049 0.489813842 -1.148713877 -0.541091868 0.16495681 0.4392744 0.279815395 0.258940657 -0.03479094 -0.306025694 0.436268812 0.058628207 0.773633044 -1.281357991 0.432751464 0.617311147 0.584350938 0.589238239 -0.26450891 1.134274085 0.542327216 -0.64214321 1.020560722 1.732350694 0.506610779 -1.328412384 0.833355349 -1.027014825 -1.047310384 -1.706958997 -0.366801718
Rv0176 -0.628761611 -1.025626454 -0.052757646 0.53626303 -0.021989837 1.482013972 -2.738157856 -0.114337847 -0.181977825 0.09670691 0.276970459 0.008963612 0.691511621 -3.01902816 -1.173676341 -2.416184624 0.501973492 -0.571941598 0.086782586 0.022107456 -0.304606796 0.553772337 -0.298670166 0.632195008 0.020429768 -0.454420321 -0.850522308 -0.356540601 0.632191301 -0.228702205 -1.368911355 -0.431063314 1.046863137 0.634774561 -0.039764134 -0.524848329 1.072144236 0.276998782 -0.957698271 -0.601057381 0.468347432 0.674175607 -0.597675043 0.862800191 0.316583171 -0.888524932 0.140614554 -0.438765399 0.350695273 -0.845430968 -0.490894915 0.47746321 -0.114868459 -0.468563705 -1.549632279 -1.060338156 0.504613279 -2.205489396 0.427638708 0.532021464 -0.876638032 0.353548646 0.656753197
Rv0177 -1.42744496 -0.554837363 1.077047135 0.50025225 -0.066763337 -0.274307491 -2.979555655 -0.19319268 -0.670491126 0.427934881 0.425717491 -0.116860239 0.595795745 -3.000538187 1.214694195 -2.300322289 0.683385585 -0.757108838 0.890671161 0.391919814 0.333824474 0.322903809 -0.053723248 1.017570237 -0.026380234 -0.757089205 -0.488572079 -0.773873489 -0.325184843 0.219609713 -1.277393131 -0.125309227 0.769977275 0.971278317 0.0258736 -0.217317216 0.364581734 0.541670993 -1.421941582 0.088504478 0.20867477 0.569940328 -0.292720302 0.228370766 0.606741354 -0.84032244 0.28984207 -0.163466047 0.924349205 -0.781534632 0.08151035 0.8840989 0.373005126 -0.85019201 -1.896961183 -0.506060111 0.951110286 -2.288016307 0.647487433 0.69382319 -1.132300565 0.421650432 0.8794258
Rv0178 0.75174295 -1.495841844 0.401650177 0.154942977 -0.36871275 -0.118939769 0.025188288 0.375875444 -0.407286646 1.128499507 0.351442645 0 0.592661135 0 0.364859413 0 1.209497202 1.187237521 0.76368933 0.33977081 -0.355265788 0.742776422 -0.025852678 2.169965708 0 0.254204334 2.414055359 0.280416361 -0.548916367 0.127382023 0 -0.649766807 0 0.798706497 1.029302199 0 0.267420042 -0.406678709 2.774679296 -1.255978568 -0.100548019 0.955146859 -0.043893311 -0.386170439 0 -1.740461434 0.227762973 -0.621024069 0.54756459 -0.45603448 -0.454592691 0 -0.059645108 -1.194811248 0 -1.685846841 0.191098476 0.591449129 0.60531276 0 0.571752225 0.611294677 0.958301034
Rv0179c 0 -0.321311295 0.761472664 -0.573968883 -2.142257299 -0.228482515 -1.308890993 0.215739508 -0.146762647 0.941962543 1.296134803 0 0.219638964 0 0.069210786 0 -1.047593046 -0.712744075 -0.246161968 -1.217383253 0.910193388 0.271356055 1.835720346 0.220993338 -1.856111232 -0.193671575 0.363051576 0.415141759 -0.822845647 2.688416522 0 -0.20570196 0 -0.26789072 0.669969277 0 -0.337695431 0.459941165 0 -0.911554713 -0.917153989 -0.504262185 0.444560224 -0.295440529 0 0.494391333 0.072064673 -0.634914004 -0.193698153 0.491602928 -0.403620101 0 1.318655722 -0.386564322 0 -1.214379254 -0.490602916 -0.632663032 0 0 -0.410435172 -0.448294337 -0.053279804
Rv0180c 0 -2.063773098 0.135351973 -0.279165537 -0.632416967 0.729984227 -0.287561476 0.539913085 -0.677567265 0.36392419 0.32688245 0 0.249544058 0 0.50765148 0 0.350460248 -1.154349743 -0.061112761 0.003162156 -0.134834405 0.551296395 -0.005792378 1.313038337 0 0.272744088 3.129342889 0.530471493 0.316120734 -0.300259437 0 0.37850649 0 1.052831952 0.125276277 0 0.559414711 0.735372087 0 0.276336292 -0.517034524 0.464976996 -1.931292881 -0.302480238 0 -1.311086327 -0.653121038 -0.700217149 -0.031606167 -1.227522422 -0.516220255 0 -0.168188214 0.053876556 0 -3.724920906 0.731068587 -0.361368274 0.153748606 0 0 -0.987026204 1.434576634
Rv0181c 0.17740807 -1.434800986 -1.110766167 -0.727410216 0.252490998 0.203280624 1.067015915 1.088583834 -1.6782272 -0.097213536 -0.36860319 1.535436359 0.121854455 1.941797723 -0.445673591 1.88640351 -0.246001381 0.240793804 -0.428368999 0.094367869 -0.507539994 0.158915819 -1.219586327 -0.455981297 0.268249454 1.49034327 0.162755582 0.036358589 0.009731113 -0.725446478 2.031026165 1.698235251 -0.690092675 0.213864038 -0.184998389 0.238955146 -0.270448068 -0.46374669 1.213665835 0.913347307 -0.590267873 -0.457661966 1.504489554 -0.293607821 -0.647646432 0.689547785 -0.024256804 -0.368593648 -0.371246192 -1.436592406 -0.929949786 -0.309849323 -0.510596552 0.234385465 0.714023044 -0.279638887 0.205412323 0.014000431 0.003410179 -1.431155843 0.67561194 -0.554111133 -0.243149493
Rv0182c 0 0.470321458 0.156979991 -0.550071363 -0.287745454 0.570502685 -0.000852405 0.275358025 1.441620776 -0.022144862 0.051515587 0 -0.324894825 0 -0.022132156 0 1.573074089 1.077425922 -0.251110296 -0.84972695 -0.305275033 -0.385936914 -1.354896317 0.039235773 2.050919443 0.120711569 2.291893537 0.64763863 0.175208473 -1.072591502 0 0.213344823 0 0.338429586 1.5771461 0 0.118946087 -1.16848413 0 0.456589129 -0.582016034 -0.420876334 -1.388423464 -0.419829135 0 -1.429768369 -0.728988669 1.375127408 0.048525936 2.557025307 -0.789474327 0 -0.414299914 -0.326382715 0 -0.246264512 0.229590414 -0.096769852 0 0 0.342171052 0.744977836 0.332947731
Rv0183 0 -1.072396604 -0.016358308 -0.035982233 -0.68942904 -0.509191788 1.382481547 0.294048478 -0.794046107 -0.092436676 1.183966023 0 -0.363317332 0 -0.326925075 0 1.240841862 2.183440539 -0.459913123 -0.980212194 -0.017696966 -0.82775239 0.380027551 1.265926097 1.455612637 0.172896363 2.885414807 0.813328246 0.088746754 1.194499862 0 0.164580727 0 0.33156371 2.248087465 1.043521752 -0.296597655 1.152998238 0 0.055156846 -0.215061642 0.015643552 1.703101047 0.424070173 0 -0.460672113 -0.59689778 -0.949826242 -0.483770456 -1.220043849 -0.436326031 0 -0.176523029 -0.794666069 0 -0.84536026 0.337614781 0.534087318 1.412191825 0 0.532792054 1.527353529 2.341542657
Rv0184 0 -0.5802234 0.205294889 -0.283709215 -0.109982758 0.033569424 0.116973718 -0.405326678 0.195521673 -0.038866109 0.176697367 0 -0.522329157 0 -0.372405636 0 -1.726956923 0.068920422 -0.104135371 -0.587266657 -0.232800385 -0.587148466 0.121660182 0 0.984232143 0.214282109 -1.131863931 0.171813925 0.94141266 0.218090963 0 3.837856044 0 0.747012192 0.070460365 0 -0.144926366 -0.024081031 0 4.353321718 -0.042938493 -0.277321232 -0.444909901 0.217650374 0 -0.245470808 -0.375979755 -2.22446189 -1.277110832 -1.056017653 0.284785189 0 -0.183075077 0.024795649 0 -0.78212885 1.353988643 -0.642295173 -0.304383036 0 0 -0.083294057 1.702270872
